,Common Name,Scientific Name,Date Sited,Location Name,Latitude,Longitude,year
322,Wilson's Warbler,Cardellina pusilla,2018-09-26 16:01,Douglass Hills,38.2370593,-85.5583772,2018
323,Red-tailed Hawk,Buteo jamaicensis,2018-09-26 15:37,"11895 Newstead Rd, Hopkinsville US-KY (36.7901,-87.6402)",36.790098,-87.640219,2018
324,Eurasian Collared-Dove,Streptopelia decaocto,2018-09-26 15:35,"5920–6112 Gracey Herndon Rd, Hopkinsville US-KY (36.7987,-87.6301)",36.798733,-87.630129,2018
325,House Wren,Troglodytes aedon,2018-09-26 15:30,Seneca Park,38.238888,-85.6762362,2018
326,Golden-winged Warbler,Vermivora chrysoptera,2018-09-26 15:30,Seneca Park,38.238888,-85.6762362,2018
327,Black-and-white Warbler,Mniotilta varia,2018-09-26 15:30,Seneca Park,38.238888,-85.6762362,2018
328,Rock Pigeon,Columba livia,2018-09-26 15:26,Northern Kentucky University,39.0317224,-84.4645429,2018
329,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),2018-09-26 15:25,"9521–10141 Swift Ford Rd, Herndon US-KY (36.7557,-87.5886)",36.755675,-87.588607,2018
330,Red-shouldered Hawk,Buteo lineatus,2018-09-26 15:25,"9521–10141 Swift Ford Rd, Herndon US-KY (36.7557,-87.5886)",36.755675,-87.588607,2018
331,Brown Thrasher,Toxostoma rufum,2018-09-26 15:25,"9521–10141 Swift Ford Rd, Herndon US-KY (36.7557,-87.5886)",36.755675,-87.588607,2018
332,Chipping Sparrow,Spizella passerina,2018-09-26 15:25,"9521–10141 Swift Ford Rd, Herndon US-KY (36.7557,-87.5886)",36.755675,-87.588607,2018
333,Pied-billed Grebe,Podilymbus podiceps,2018-09-26 15:15,"10398–10406 Lafayette Rd, Herndon US-KY (36.7400,-87.5592)",36.739965,-87.559176,2018
334,Eastern Meadowlark,Sturnella magna,2018-09-26 15:15,"10398–10406 Lafayette Rd, Herndon US-KY (36.7400,-87.5592)",36.739965,-87.559176,2018
335,Northern Bobwhite,Colinus virginianus,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
336,Yellow-billed Cuckoo,Coccyzus americanus,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
337,American White Pelican,Pelecanus erythrorhynchos,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
338,Snowy Egret,Egretta thula,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
339,Broad-winged Hawk,Buteo platypterus,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
340,Peregrine Falcon,Falco peregrinus,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
341,Acadian Flycatcher,Empidonax virescens,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
342,Great Crested Flycatcher,Myiarchus crinitus,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
343,White-eyed Vireo,Vireo griseus,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
344,Northern Rough-winged Swallow,Stelgidopteryx serripennis,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
345,Tree Swallow,Tachycineta bicolor,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
346,Blue-gray Gnatcatcher,Polioptila caerulea,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
347,Baltimore Oriole,Icterus galbula,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
348,Brown-headed Cowbird,Molothrus ater,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
349,Ovenbird,Seiurus aurocapilla,2018-09-26 15:00,Laketon Boat Ramp Area (River Rd. to Co. Rd. 1308),36.8548119,-89.1274163,2018
350,Warbling Vireo,Vireo gilvus,2018-09-26 14:57,"Blue Licks Battlefield St Park, Mount Olivet US-KY (38.4304,-83.9934)",38.430405,-83.993406,2018
351,Pine Warbler,Setophaga pinus,2018-09-26 14:57,"Blue Licks Battlefield St Park, Mount Olivet US-KY (38.4304,-83.9934)",38.430405,-83.993406,2018
352,Scarlet Tanager,Piranga olivacea,2018-09-26 14:57,"Blue Licks Battlefield St Park, Mount Olivet US-KY (38.4304,-83.9934)",38.430405,-83.993406,2018
353,Gray-cheeked Thrush,Catharus minimus,2018-09-26 14:13,US-KY-Louisville-2157 Tyler Ln,38.217127,-85.679091,2018
354,Bay-breasted Warbler,Setophaga castanea,2018-09-26 13:56,Lexington Cemetery,38.0599186,-84.5085526,2018
355,Blue-winged Teal,Spatula discors,2018-09-26 13:45,Minor E Clark Fish Hatchery,38.1177106,-83.5470343,2018
356,Semipalmated Plover,Charadrius semipalmatus,2018-09-26 13:45,Minor E Clark Fish Hatchery,38.1177106,-83.5470343,2018
357,Semipalmated Sandpiper,Calidris pusilla,2018-09-26 13:45,Minor E Clark Fish Hatchery,38.1177106,-83.5470343,2018
358,Spotted Sandpiper,Actitis macularius,2018-09-26 13:45,Minor E Clark Fish Hatchery,38.1177106,-83.5470343,2018
359,Solitary Sandpiper,Tringa solitaria,2018-09-26 13:45,Minor E Clark Fish Hatchery,38.1177106,-83.5470343,2018
360,Greater Yellowlegs,Tringa melanoleuca,2018-09-26 13:45,Minor E Clark Fish Hatchery,38.1177106,-83.5470343,2018
361,Wild Turkey,Meleagris gallopavo,2018-09-26 13:25,Myer Creek Park,37.5456,-87.250108,2018
362,Hairy Woodpecker,Dryobates villosus,2018-09-26 13:25,Myer Creek Park,37.5456,-87.250108,2018
363,Barn Swallow,Hirundo rustica,2018-09-26 13:25,Myer Creek Park,37.5456,-87.250108,2018
364,Cedar Waxwing,Bombycilla cedrorum,2018-09-26 13:25,Myer Creek Park,37.5456,-87.250108,2018
365,Yellow-throated Warbler,Setophaga dominica,2018-09-26 13:25,Myer Creek Park,37.5456,-87.250108,2018
366,Eastern Towhee,Pipilo erythrophthalmus,2018-09-26 13:21,Stockdell Road,38.3295089,-84.631522,2018
367,Common Yellowthroat,Geothlypis trichas,2018-09-26 13:21,Stockdell Road,38.3295089,-84.631522,2018
368,Yellow-breasted Chat,Icteria virens,2018-09-26 12:15,"E.P. ""Tom"" Sawyer SP",38.2817914,-85.5584292,2018
369,Hooded Warbler,Setophaga citrina,2018-09-26 12:15,"E.P. ""Tom"" Sawyer SP",38.2817914,-85.5584292,2018
370,Prairie Warbler,Setophaga discolor,2018-09-26 12:05,Lost River Cave,36.9526183,-86.4706045,2018
371,Yellow-rumped Warbler,Setophaga coronata,2018-09-26 11:48,Onton Mine #9 (restricted access; roadside viewing),37.585168,-87.473481,2018
372,Philadelphia Vireo,Vireo philadelphicus,2018-09-26 11:39,Logan Hubble Memorial Park,37.5866593,-84.6192012,2018
373,Veery,Catharus fuscescens,2018-09-26 11:39,Logan Hubble Memorial Park,37.5866593,-84.6192012,2018
374,Cape May Warbler,Setophaga tigrina,2018-09-26 11:39,Logan Hubble Memorial Park,37.5866593,-84.6192012,2018
375,duck sp.,Anatinae sp.,2018-09-26 10:54,Chimney Rock Marina,37.750694,-84.7062273,2018
376,Yellow-bellied Flycatcher,Empidonax flaviventris,2018-09-26 10:32,Craigmoor Estates,38.19097,-84.63638,2018
377,Blue-winged Warbler,Vermivora cyanoptera,2018-09-26 10:32,Craigmoor Estates,38.19097,-84.63638,2018
378,Canada Warbler,Cardellina canadensis,2018-09-26 10:32,Craigmoor Estates,38.19097,-84.63638,2018
379,Osprey,Pandion haliaetus,2018-09-26 10:30,Cedar Creek Lake,37.4865733,-84.548378,2018
380,Blackburnian Warbler,Setophaga fusca,2018-09-26 10:30,Cedar Creek Lake,37.4865733,-84.548378,2018
381,Blue Grosbeak,Passerina caerulea,2018-09-26 10:30,Cedar Creek Lake,37.4865733,-84.548378,2018
382,Common Nighthawk,Chordeiles minor,2018-09-26 10:00,Douglass Hills,38.2370593,-85.5583772,2018
383,Black Tern,Chlidonias niger,2018-09-26 10:00,Wolf Creek Dam,36.8664273,-85.1418409,2018
384,Common Loon,Gavia immer,2018-09-26 10:00,Wolf Creek Dam,36.8664273,-85.1418409,2018
385,American Bittern,Botaurus lentiginosus,2018-09-26 10:00,Diamond Links Golf Course,38.343982,-82.703568,2018
386,Red-breasted Nuthatch,Sitta canadensis,2018-09-26 10:00,Douglass Hills,38.2370593,-85.5583772,2018
387,Ring-necked Duck,Aythya collaris,2018-09-26 09:55,Frogue Pond (restricted access; roadside viewing),36.75972,-87.16924,2018
388,Lesser Yellowlegs,Tringa flavipes,2018-09-26 09:55,Frogue Pond (restricted access; roadside viewing),36.75972,-87.16924,2018
389,swallow sp.,Hirundinidae sp.,2018-09-26 09:32,Nettleroth Bird Sanctuary,38.2400677,-85.6917715,2018
390,Wood Thrush,Hylocichla mustelina,2018-09-26 09:15,Figett Bend Road,37.312442,-85.7394534,2018
391,Orange-crowned Warbler,Leiothlypis celata,2018-09-26 09:15,Figett Bend Road,37.312442,-85.7394534,2018
392,Black-throated Blue Warbler,Setophaga caerulescens,2018-09-26 09:15,Figett Bend Road,37.312442,-85.7394534,2018
393,Green Heron,Butorides virescens,2018-09-26 09:00,Surrey Hills Farm (restricted access),38.2831032,-85.6045228,2018
394,Northern Harrier,Circus hudsonius,2018-09-26 09:00,Surrey Hills Farm (restricted access),38.2831032,-85.6045228,2018
395,Sharp-shinned/Cooper's Hawk,Accipiter striatus/cooperii,2018-09-26 09:00,Surrey Hills Farm (restricted access),38.2831032,-85.6045228,2018
396,Great Horned Owl,Bubo virginianus,2018-09-26 09:00,Surrey Hills Farm (restricted access),38.2831032,-85.6045228,2018
397,Empidonax sp.,Empidonax sp.,2018-09-26 09:00,Cherokee Park,38.2390228,-85.6961489,2018
398,Bald Eagle,Haliaeetus leucocephalus,2017-09-26 18:00,"Rockcastle River, Jackson County, Kentucky",37.334636,-84.127362,2017
399,Ring-billed Gull,Larus delawarensis,2017-09-26 17:45,"Land Between the Lakes (Trigg Co., KY)",36.7930699,-88.0410061,2017
400,Broad-winged Hawk,Buteo platypterus,2017-09-26 17:45,"Land Between the Lakes (Trigg Co., KY)",36.7930699,-88.0410061,2017
401,Red-tailed Hawk,Buteo jamaicensis,2017-09-26 17:45,"Land Between the Lakes (Trigg Co., KY)",36.7930699,-88.0410061,2017
402,Belted Kingfisher,Megaceryle alcyon,2017-09-26 17:45,"Land Between the Lakes (Trigg Co., KY)",36.7930699,-88.0410061,2017
403,American Crow,Corvus brachyrhynchos,2017-09-26 17:45,"Land Between the Lakes (Trigg Co., KY)",36.7930699,-88.0410061,2017
404,European Starling,Sturnus vulgaris,2017-09-26 17:45,"Land Between the Lakes (Trigg Co., KY)",36.7930699,-88.0410061,2017
405,Eastern Bluebird,Sialia sialis,2017-09-26 17:45,"Land Between the Lakes (Trigg Co., KY)",36.7930699,-88.0410061,2017
406,Great Blue Heron,Ardea herodias,2017-09-26 16:31,"Old US-62, Kuttawa, Kentucky, US (37.052, -88.126)",37.0520537,-88.1261502,2017
407,Great Egret,Ardea alba,2017-09-26 16:31,"Old US-62, Kuttawa, Kentucky, US (37.052, -88.126)",37.0520537,-88.1261502,2017
408,Turkey Vulture,Cathartes aura,2017-09-26 16:31,"Old US-62, Kuttawa, Kentucky, US (37.052, -88.126)",37.0520537,-88.1261502,2017
409,Red-bellied Woodpecker,Melanerpes carolinus,2017-09-26 16:31,"Old US-62, Kuttawa, Kentucky, US (37.052, -88.126)",37.0520537,-88.1261502,2017
410,Hairy Woodpecker,Dryobates villosus,2017-09-26 15:37,Murray State Arboretum,36.6060586,-88.3296986,2017
411,Blue Jay,Cyanocitta cristata,2017-09-26 15:37,Murray State Arboretum,36.6060586,-88.3296986,2017
412,Carolina Chickadee,Poecile carolinensis,2017-09-26 15:37,Murray State Arboretum,36.6060586,-88.3296986,2017
413,Tufted Titmouse,Baeolophus bicolor,2017-09-26 15:37,Murray State Arboretum,36.6060586,-88.3296986,2017
414,Northern Mockingbird,Mimus polyglottos,2017-09-26 15:37,Murray State Arboretum,36.6060586,-88.3296986,2017
415,American Robin,Turdus migratorius,2017-09-26 15:37,Murray State Arboretum,36.6060586,-88.3296986,2017
416,Blue-winged Warbler,Vermivora cyanoptera,2017-09-26 15:37,Murray State Arboretum,36.6060586,-88.3296986,2017
417,Tennessee Warbler,Leiothlypis peregrina,2017-09-26 15:37,Murray State Arboretum,36.6060586,-88.3296986,2017
418,Nashville Warbler,Leiothlypis ruficapilla,2017-09-26 15:37,Murray State Arboretum,36.6060586,-88.3296986,2017
419,Bay-breasted Warbler,Setophaga castanea,2017-09-26 15:37,Murray State Arboretum,36.6060586,-88.3296986,2017
420,Blackburnian Warbler,Setophaga fusca,2017-09-26 15:37,Murray State Arboretum,36.6060586,-88.3296986,2017
421,Black-throated Green Warbler,Setophaga virens,2017-09-26 15:37,Murray State Arboretum,36.6060586,-88.3296986,2017
422,Canada Warbler,Cardellina canadensis,2017-09-26 15:37,Murray State Arboretum,36.6060586,-88.3296986,2017
423,Northern Cardinal,Cardinalis cardinalis,2017-09-26 15:37,Murray State Arboretum,36.6060586,-88.3296986,2017
424,Red-shouldered Hawk,Buteo lineatus,2017-09-26 14:30,Evergreen Cemetery (Louisville),38.1832497,-85.7143128,2017
425,Downy Woodpecker,Dryobates pubescens,2017-09-26 14:30,Evergreen Cemetery (Louisville),38.1832497,-85.7143128,2017
426,Northern Flicker,Colaptes auratus,2017-09-26 14:30,Evergreen Cemetery (Louisville),38.1832497,-85.7143128,2017
427,White-breasted Nuthatch,Sitta carolinensis,2017-09-26 14:30,Evergreen Cemetery (Louisville),38.1832497,-85.7143128,2017
428,Carolina Wren,Thryothorus ludovicianus,2017-09-26 14:30,Evergreen Cemetery (Louisville),38.1832497,-85.7143128,2017
429,House Finch,Haemorhous mexicanus,2017-09-26 14:30,Evergreen Cemetery (Louisville),38.1832497,-85.7143128,2017
430,White-throated Sparrow,Zonotrichia albicollis,2017-09-26 14:30,Evergreen Cemetery (Louisville),38.1832497,-85.7143128,2017
431,Song Sparrow,Melospiza melodia,2017-09-26 14:30,Evergreen Cemetery (Louisville),38.1832497,-85.7143128,2017
432,Magnolia Warbler,Setophaga magnolia,2017-09-26 14:30,Evergreen Cemetery (Louisville),38.1832497,-85.7143128,2017
433,Canada Goose,Branta canadensis,2017-09-26 13:15,Rose Hill,38.3393673,-85.3680611,2017
434,Wild Turkey,Meleagris gallopavo,2017-09-26 13:15,Rose Hill,38.3393673,-85.3680611,2017
435,Rock Pigeon,Columba livia,2017-09-26 13:15,Rose Hill,38.3393673,-85.3680611,2017
436,Mourning Dove,Zenaida macroura,2017-09-26 13:15,Rose Hill,38.3393673,-85.3680611,2017
437,Ruby-throated Hummingbird,Archilochus colubris,2017-09-26 13:15,Rose Hill,38.3393673,-85.3680611,2017
438,Black Vulture,Coragyps atratus,2017-09-26 13:15,Rose Hill,38.3393673,-85.3680611,2017
439,Eastern Phoebe,Sayornis phoebe,2017-09-26 13:15,Rose Hill,38.3393673,-85.3680611,2017
440,American Goldfinch,Spinus tristis,2017-09-26 13:15,Rose Hill,38.3393673,-85.3680611,2017
441,Summer Tanager,Piranga rubra,2017-09-26 13:15,Rose Hill,38.3393673,-85.3680611,2017
442,Chimney Swift,Chaetura pelagica,2017-09-26 11:53,US-Kentucky-Louisville-1925 South 7th Street - 38.22x-85.777,38.2201006,-85.7773067,2017
443,Forster's Tern,Sterna forsteri,2017-09-26 11:50,Van Buren Landing,37.9738181,-85.1580334,2017
444,Double-crested Cormorant,Phalacrocorax auritus,2017-09-26 11:50,Van Buren Landing,37.9738181,-85.1580334,2017
445,Green Heron,Butorides virescens,2017-09-26 11:50,Van Buren Landing,37.9738181,-85.1580334,2017
446,Pileated Woodpecker,Dryocopus pileatus,2017-09-26 11:50,Van Buren Landing,37.9738181,-85.1580334,2017
447,Eastern Screech-Owl,Megascops asio,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
448,Red-headed Woodpecker,Melanerpes erythrocephalus,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
449,American Kestrel,Falco sparverius,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
450,Eastern Wood-Pewee,Contopus virens,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
451,White-eyed Vireo,Vireo griseus,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
452,Red-eyed Vireo,Vireo olivaceus,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
453,Wood Thrush,Hylocichla mustelina,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
454,House Sparrow,Passer domesticus,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
455,Chipping Sparrow,Spizella passerina,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
456,Eastern Towhee,Pipilo erythrophthalmus,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
457,Baltimore Oriole,Icterus galbula,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
458,Ovenbird,Seiurus aurocapilla,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
459,American Redstart,Setophaga ruticilla,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
460,Northern Parula,Setophaga americana,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
461,Rose-breasted Grosbeak,Pheucticus ludovicianus,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
462,Indigo Bunting,Passerina cyanea,2017-09-26 11:35,Knobs Road Loop,38.105242,-86.3862,2017
463,Killdeer,Charadrius vociferus,2017-09-26 10:34,Ohio River - Stephensport Waterfront,37.915499,-86.522902,2017
464,Spotted Sandpiper,Actitis macularius,2017-09-26 10:34,Ohio River - Stephensport Waterfront,37.915499,-86.522902,2017
465,Yellow-bellied Sapsucker,Sphyrapicus varius,2017-09-26 10:20,Douglass Hills,38.2370593,-85.5583772,2017
466,Gray-cheeked Thrush,Catharus minimus,2017-09-26 10:20,Douglass Hills,38.2370593,-85.5583772,2017
467,Gray Catbird,Dumetella carolinensis,2017-09-26 10:10,Taylorsville Lake SP ,38.0248698,-85.2641201,2017
468,Northern Harrier,Circus hudsonius,2017-09-26 09:53,Breckinridge Co. Incidentals,37.827936,-86.64714,2017
469,Mallard,Anas platyrhynchos,2017-09-26 09:36,Beckley Creek Park--Grand Allee Section,38.21077,-85.474903,2017
470,Barn Swallow,Hirundo rustica,2017-09-26 09:36,Beckley Creek Park--Grand Allee Section,38.21077,-85.474903,2017
471,Red-winged Blackbird,Agelaius phoeniceus,2017-09-26 09:36,Beckley Creek Park--Grand Allee Section,38.21077,-85.474903,2017
472,Chestnut-sided Warbler,Setophaga pensylvanica,2017-09-26 09:36,Beckley Creek Park--Grand Allee Section,38.21077,-85.474903,2017
473,Palm Warbler,Setophaga palmarum,2017-09-26 09:09,Litchfield Lane,38.024311,-84.566513,2017
474,Cooper's Hawk,Accipiter cooperii,2017-09-26 09:00,Douglass Hills,38.2370593,-85.5583772,2017
475,Swainson's Thrush,Catharus ustulatus,2017-09-26 08:40,Alpha,37.182608,-84.658483,2017
476,Common Yellowthroat,Geothlypis trichas,2017-09-26 08:40,Alpha,37.182608,-84.658483,2017
477,Cape May Warbler,Setophaga tigrina,2017-09-26 08:40,Alpha,37.182608,-84.658483,2017
478,Blue-gray Gnatcatcher,Polioptila caerulea,2017-09-26 08:27,Broad Run Park,38.1077159,-85.5383277,2017
479,House Wren,Troglodytes aedon,2017-09-26 08:27,Broad Run Park,38.1077159,-85.5383277,2017
480,Cedar Waxwing,Bombycilla cedrorum,2017-09-26 08:27,Broad Run Park,38.1077159,-85.5383277,2017
481,Black-and-white Warbler,Mniotilta varia,2017-09-26 08:27,Broad Run Park,38.1077159,-85.5383277,2017
482,Yellow-rumped Warbler,Setophaga coronata,2017-09-26 08:27,Broad Run Park,38.1077159,-85.5383277,2017
483,Common Nighthawk,Chordeiles minor,2017-09-26 08:16,Clarks River NWR--Environmental Education and Recreation Area,36.8532951,-88.3334188,2017
484,Wilson's Snipe,Gallinago delicata,2017-09-26 08:16,Clarks River NWR--Environmental Education and Recreation Area,36.8532951,-88.3334188,2017
485,Solitary Sandpiper,Tringa solitaria,2017-09-26 08:16,Clarks River NWR--Environmental Education and Recreation Area,36.8532951,-88.3334188,2017
486,Fish Crow,Corvus ossifragus,2017-09-26 08:16,Clarks River NWR--Environmental Education and Recreation Area,36.8532951,-88.3334188,2017
487,Brown Thrasher,Toxostoma rufum,2017-09-26 08:16,Clarks River NWR--Environmental Education and Recreation Area,36.8532951,-88.3334188,2017
488,Yellow-breasted Chat,Icteria virens,2017-09-26 08:16,Clarks River NWR--Environmental Education and Recreation Area,36.8532951,-88.3334188,2017
489,Scarlet Tanager,Piranga olivacea,2017-09-26 08:02,Vastwood Park,37.906518,-86.786526,2017
