Species_Code,Common_Name,Scientific_Name,Date,Bird_Count,lat,lng,subId,Notable_Normal,Year,Month,Day,Family_Name
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 10:50,1.0,39.0486144,-108.6438502,S73384508,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 08:51,1.0,40.562844,-105.087561,S73378333,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 08:30,1.0,40.4687118,-112.0973069,S73396857,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 08:19,1.0,38.24767,-122.907059,S73385102,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 08:07,1.0,36.975842,-105.531428,S73377455,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 08:00,1.0,40.1571242,-111.6421089,S73387382,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 08:00,1.0,26.1615854,-97.7942431,S73385980,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 07:46,1.0,35.1042061,-106.6195526,S73379226,1,2020,9,9,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 19:30,1.0,42.5135216,-113.5737527,S73365612,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 18:59,1.0,39.602018,-105.0820398,S73364747,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 17:59,1.0,38.247748,-122.90715,S73368304,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 17:59,1.0,43.6255653,-116.7528849,S73367234,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 14:55,1.0,45.2601913,-111.3055382,S73357313,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 14:40,1.0,30.2964682,-97.7097325,S73356360,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 13:55,1.0,39.6128804,-105.0526605,S73354197,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 12:16,1.0,38.0148365,-108.0501831,S73352348,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 11:50,1.0,26.161341,-97.7939051,S73362805,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 11:40,1.0,40.287554,-105.348774,S73354563,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 11:31,1.0,39.61951,-104.860951,S73351160,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 11:15,1.0,40.650452,-111.8534642,S73396197,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 10:47,1.0,47.5591507,-120.6804928,S73349915,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 10:35,1.0,39.102598,-108.558128,S73346942,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 09:42,1.0,35.044512,-106.494459,S73350360,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 08:30,1.0,40.3138333,-111.7119695,S73342434,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 08:00,1.0,40.313688,-111.711948,S73342396,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 07:30,1.0,29.5234423,-103.3577442,S73430468,1,2020,9,8,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 19:31,1.0,39.437178,-107.178653,S73343389,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 17:32,1.0,40.5647096,-105.1096988,S73327307,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 17:07,1.0,34.407757,-110.043074,S73329500,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 16:45,1.0,43.266672,-118.843312,S73328602,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 15:46,1.0,38.8473432,-104.8811263,S73323824,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 14:50,1.0,30.2994691,-97.7125443,S73319563,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 11:52,2.0,31.769906,-109.3156,S73319537,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 11:40,1.0,38.0298584,-122.5769998,S73329623,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 10:30,2.0,39.840692,-105.1029455,S73306833,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 10:30,1.0,46.5730867,-116.7019111,S73324815,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 10:20,1.0,39.8237981,-105.0994205,S73310801,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 09:54,1.0,39.70684,-104.963824,S73492835,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 08:42,1.0,35.7617662,-105.934601,S73305234,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 08:38,1.0,32.267648,-107.720432,S73305818,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 08:27,1.0,40.5242417,-105.119462,S73299895,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 08:13,1.0,35.2084325,-106.6051265,S73317447,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 07:54,2.0,40.9234737,-112.1680972,S73312014,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 07:47,1.0,40.3676086,-109.3525109,S73322196,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 07:12,2.0,35.8591521,-105.994053,S73298082,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 07:03,1.0,40.1348086,-105.1888925,S73302007,1,2020,9,7,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 19:16,1.0,39.766203,-104.890373,S73286024,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 17:57,3.0,31.7756392,-109.3129241,S73750202,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 16:20,1.0,43.7446314,-116.4983354,S73286352,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 15:52,2.0,31.772511,-109.313847,S73319147,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 13:41,1.0,34.404285,-111.44811,S73274615,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 13:30,1.0,33.882251,-109.1566813,S73277117,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 13:16,2.0,31.999469,-109.271453,S73277735,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 11:33,1.0,30.596408,-103.934759,S73275277,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 10:27,1.0,37.2807117,-107.8743696,S73260785,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 10:17,1.0,30.621658,-103.982066,S73275230,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 10:16,1.0,35.5542428,-105.3882462,S73261285,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 10:16,1.0,35.5542428,-105.3882462,S73261286,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 09:27,1.0,40.562791,-105.087678,S73257120,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 09:05,1.0,41.3238575,-105.5421352,S73294395,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 09:02,2.0,35.3948964,-105.9435315,S73271863,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 09:00,1.0,40.7594805,-111.5470648,S73265175,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 08:28,1.0,35.187012,-106.652002,S73269824,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 08:25,1.0,35.0853956,-106.2934893,S73257512,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 08:11,1.0,39.6402646,-104.8538589,S73261188,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 08:01,1.0,37.8595401,-111.4158726,S73287832,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 08:00,1.0,34.7033249,-106.770482,S73264426,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 08:00,1.0,35.245615,-101.916822,S73287351,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 07:58,1.0,39.7614012,-104.8781662,S73255433,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 07:53,1.0,35.725972,-106.038006,S73256213,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 07:30,1.0,32.7098257,-108.3020639,S73361224,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 07:30,1.0,39.6654122,-120.4402936,S73317900,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 07:15,1.0,46.4956111,-111.9674722,S73256341,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 07:15,1.0,33.5612086,-101.9061756,S73300220,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 07:05,2.0,35.6937568,-105.9871674,S73254967,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 06:58,1.0,31.837473,-106.582172,S73262476,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 06:50,1.0,40.5695796,-107.5048639,S73285727,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 06:30,2.0,31.6837898,-110.3886416,S73284144,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 06:30,1.0,39.0337528,-104.8212433,S73276676,1,2020,9,6,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 17:47,1.0,35.8854645,-106.2917751,S73233849,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 16:15,1.0,31.771272,-109.314609,S73238088,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 15:45,2.0,34.9009987,-107.8576864,S73239540,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 14:37,1.0,37.4028387,-107.6584697,S73232640,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 14:09,1.0,30.297931,-97.711237,S73225014,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 14:08,1.0,41.3562831,-106.2942496,S73238497,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 13:24,1.0,34.1341239,-108.4923957,S73238975,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 13:19,2.0,37.301902,-107.871821,S73225672,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 11:20,1.0,34.9537481,-111.4820705,S73221075,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 10:47,1.0,32.341165,-106.574637,S73235651,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 10:37,1.0,34.988222,-106.61573,S73215221,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 10:32,1.0,31.912893,-109.136788,S73239293,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 10:13,1.0,31.8529153,-106.457269,S73251402,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 10:09,1.0,40.6710086,-111.7831229,S73239317,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 09:48,1.0,43.555912,-116.344282,S73212676,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 09:45,1.0,32.778522,-105.771133,S73269574,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 09:10,1.0,39.55365,-107.567372,S73210721,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 09:00,1.0,35.8004323,-106.215185,S73212389,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 08:25,2.0,31.789333,-106.457718,S73253947,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 08:22,1.0,35.748038,-105.655477,S73226485,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 08:18,1.0,29.719161,-99.781596,S73739754,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 08:18,1.0,35.1376686,-106.6874814,S73215904,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 08:04,1.0,39.6204002,-104.8289895,S73208554,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 08:00,1.0,37.2250323,-107.8665714,S73222934,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 08:00,3.0,39.2894014,-120.9663274,S73261011,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 07:50,1.0,46.7268999,-116.9681498,S73211603,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 07:19,1.0,43.605233,-116.6956723,S73313520,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 07:16,1.0,39.7559995,-104.8790717,S73210945,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 07:05,1.0,40.1317067,-105.1197195,S73224812,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 06:57,1.0,34.0144713,-108.1190381,S73237680,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 06:34,1.0,39.6495504,-105.1536655,S73208366,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 06:25,4.0,39.8218534,-105.1441276,S73204518,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 06:18,1.0,40.0382725,-105.5548765,S73226651,1,2020,9,5,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 20:01,1.0,33.147724,-105.8572194,S73193742,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 19:03,1.0,40.1483705,-105.1503831,S73192905,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 18:34,1.0,35.117068,-106.502816,S73192628,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 18:30,1.0,40.9757064,-111.8767673,S73250644,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 18:11,1.0,45.61839,-111.0687733,S73238514,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 18:07,1.0,40.4423333,-105.1032829,S73192149,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 16:30,1.0,40.0164405,-111.671176,S73795112,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 16:24,1.0,31.7759,-109.312976,S73277883,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 15:33,1.0,43.9671166,-112.260479,S73187874,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 15:30,1.0,38.7804813,-104.7954623,S73192419,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 15:18,1.0,32.0029655,-102.1591629,S73183421,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 12:43,1.0,43.6056275,-116.0600716,S73218440,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 11:32,1.0,39.9344672,-105.1034207,S73180788,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 11:00,1.0,35.3476419,-106.6134042,S73183460,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 10:18,1.0,39.864497,-105.216803,S73172754,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 09:52,1.0,37.276475,-118.973996,S73435112,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 09:45,1.0,43.6700773,-116.3078632,S73325279,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 09:40,1.0,35.001917,-106.619699,S73173654,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 09:16,1.0,45.8254509,-111.6445956,S73184599,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 08:27,1.0,38.8169525,-104.7989058,S73175197,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 08:08,1.0,31.0382368,-104.8535173,S73167252,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 07:30,1.0,40.5308037,-105.235672,S73270345,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 07:12,1.0,32.3697822,-106.5572634,S73180297,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 07:02,1.0,40.1829554,-105.1493901,S73381429,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 06:15,2.0,38.6187096,-104.6835098,S73178689,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04,1.0,31.9041935,-109.1560364,S73422577,1,2020,9,4,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 19:15,1.0,40.1858385,-105.0810514,S73154857,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 18:30,1.0,35.2788638,-106.6055775,S73158717,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 16:50,1.0,37.4179155,-107.8295016,S73151370,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 16:00,1.0,32.3731003,-110.6912994,S73155737,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 15:50,1.0,34.601548,-105.197035,S73148987,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 15:27,1.0,35.3050644,-106.4791538,S73171472,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 13:50,1.0,38.8598064,-104.8711015,S73143834,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 13:36,1.0,30.282319,-103.598563,S73143172,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 11:00,1.0,39.1102283,-107.2661311,S73224721,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 09:59,1.0,37.285418,-107.87243,S73135768,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 09:48,1.0,40.5875,-105.11222,S73136324,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 09:31,1.0,45.460759,-121.8440866,S73398762,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 09:13,1.0,30.565385,-103.8843349,S73132167,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 09:00,1.0,35.821066,-106.206009,S73182314,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 08:55,1.0,43.7127895,-116.3183177,S73132377,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 08:26,1.0,39.5233557,-105.0806773,S73141376,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 06:30,1.0,39.5829363,-104.8924828,S73151923,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 06:26,1.0,38.387144,-117.433158,S73143902,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 06:20,1.0,31.8981637,-109.115932,S73233138,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 05:35,1.0,33.805288,-109.318983,S73169318,1,2020,9,3,Trochilidae
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-02 19:54,2.0,44.151143,-115.3112984,S73160043,1,2020,9,2,Trochilidae
